customer_id,debt_amount,payment_probability,recommended_strategy
7810,307.0,0.23929378,Aggressive collection
7811,2308.59,0.73555547,Soft reminder
7812,659.51,0.5417675,Standard follow-up
7813,1123.61,0.52398634,Standard follow-up
7814,4371.93,0.9049916,Soft reminder
7815,2376.19,0.73330545,Soft reminder
7816,5207.86,0.55182517,Standard follow-up
7817,2609.59,0.4527845,Standard follow-up
7818,9411.32,0.6274788,Standard follow-up
7819,9068.85,0.46018037,Standard follow-up
7820,5711.38,0.23204596,Aggressive collection
7821,3608.8,0.6066138,Standard follow-up
7822,3873.35,0.3502952,Standard follow-up
7823,4177.34,0.6902822,Standard follow-up
7824,7303.04,0.12654728,Aggressive collection
7825,4571.23,0.85695434,Soft reminder
7826,8581.63,0.4544853,Standard follow-up
7827,9446.54,0.47471592,Standard follow-up
7828,3425.87,0.23855855,Aggressive collection
7829,5650.88,0.73135835,Soft reminder
7830,1041.06,0.45028415,Standard follow-up
7831,2084.64,0.61862916,Standard follow-up
7832,4193.31,0.7209675,Soft reminder
7833,2141.41,0.26875997,Aggressive collection
7834,8777.95,0.18668227,Aggressive collection
7835,1667.03,0.15167472,Aggressive collection
7836,4611.04,0.75532794,Soft reminder
7837,6096.42,0.3032366,Standard follow-up
7838,6949.45,0.66431624,Standard follow-up
7839,3892.39,0.20582765,Aggressive collection
7840,8704.08,0.23530784,Aggressive collection
7841,5726.36,0.7735394,Soft reminder
7842,4451.13,0.7163684,Soft reminder
7843,765.68,0.3190227,Standard follow-up
7844,4700.43,0.68848515,Standard follow-up
7845,8225.28,0.3373102,Standard follow-up
7846,6183.96,0.6760856,Standard follow-up
7847,8338.41,0.5705753,Standard follow-up
7848,4990.72,0.22731024,Aggressive collection
7849,1272.77,0.5403977,Standard follow-up
7850,235.03,0.12109932,Aggressive collection
7851,3101.87,0.3943207,Standard follow-up
7852,7010.11,0.6797832,Standard follow-up
7853,7923.57,0.15293004,Aggressive collection
7854,3027.95,0.32926142,Standard follow-up
7855,5006.97,0.4918903,Standard follow-up
7856,4269.08,0.32605565,Standard follow-up
7857,4164.18,0.8950351,Soft reminder
7858,2390.35,0.7783081,Soft reminder
7859,1450.07,0.29629505,Aggressive collection
7860,2047.22,0.34517634,Standard follow-up
7861,647.79,0.07011464,Aggressive collection
7862,2061.49,0.661875,Standard follow-up
7863,191.09,0.9862578,Soft reminder
7864,6309.86,0.2802416,Aggressive collection
7865,3232.12,0.815025,Soft reminder
7866,9734.13,0.29291856,Aggressive collection
7867,2017.8,0.20146942,Aggressive collection
7868,3523.7,0.72329843,Soft reminder
7869,3642.63,0.7170703,Soft reminder
7870,183.67,0.12427001,Aggressive collection
7871,8408.16,0.8164599,Soft reminder
7872,416.75,0.28617734,Aggressive collection
7873,9407.78,0.2500344,Aggressive collection
7874,8931.54,0.67512465,Standard follow-up
7875,5401.67,0.46222097,Standard follow-up
7876,5481.6,0.53753495,Standard follow-up
7877,6572.4,0.51421666,Standard follow-up
7878,3931.8,0.35096028,Standard follow-up
7879,6507.5,0.6425748,Standard follow-up
7880,543.21,0.32048032,Standard follow-up
7881,635.07,0.30223873,Standard follow-up
7882,4626.58,0.33703795,Standard follow-up
7883,5541.26,0.54382277,Standard follow-up
7884,8889.39,0.20412032,Aggressive collection
7885,1136.14,0.43308926,Standard follow-up
7886,8244.21,0.4295884,Standard follow-up
7887,2179.47,0.62042844,Standard follow-up
7888,4001.43,0.6152532,Standard follow-up
7889,3234.36,0.8099035,Soft reminder
7890,4061.54,0.6899296,Standard follow-up
7891,1589.91,0.7734908,Soft reminder
7892,5085.34,0.34819466,Standard follow-up
7893,8036.26,0.12936206,Aggressive collection
7894,4471.19,0.52047205,Standard follow-up
7895,4957.07,0.5450484,Standard follow-up
7896,8502.8,0.661394,Standard follow-up
7897,7089.98,0.22886333,Aggressive collection
7898,4955.5,0.3657694,Standard follow-up
7899,2651.19,0.19210121,Aggressive collection
7900,8860.77,0.3296918,Standard follow-up
7901,5812.5,0.79107684,Soft reminder
7902,2289.36,0.14266686,Aggressive collection
7903,2764.29,0.49297312,Standard follow-up
7904,8051.02,0.2911005,Aggressive collection
7905,537.04,0.8607885,Soft reminder
7906,9921.71,0.34432107,Standard follow-up
7907,1390.48,0.66394496,Standard follow-up
7908,7981.08,0.2588463,Aggressive collection
7909,4008.28,0.13458163,Aggressive collection
7910,4972.94,0.6439424,Standard follow-up
7911,8818.44,0.8675511,Soft reminder
7912,4187.82,0.48256418,Standard follow-up
7913,5421.19,0.41781646,Standard follow-up
7914,588.07,0.78449184,Soft reminder
7915,123.24,0.23931614,Aggressive collection
7916,2523.52,0.30133107,Standard follow-up
7917,6837.77,0.085568585,Aggressive collection
7918,1300.52,0.45680705,Standard follow-up
7919,1226.24,0.19013375,Aggressive collection
7920,4168.51,0.60552114,Standard follow-up
7921,6513.59,0.50771606,Standard follow-up
7922,7149.51,0.6295419,Standard follow-up
7923,1866.66,0.08024266,Aggressive collection
7924,887.92,0.3038885,Standard follow-up
7925,9409.93,0.43618667,Standard follow-up
7926,2680.6,0.6233123,Standard follow-up
7927,8548.13,0.68205124,Standard follow-up
7928,8648.57,0.75074905,Soft reminder
7929,7747.97,0.7455039,Soft reminder
7930,1771.45,0.36680487,Standard follow-up
7931,8235.83,0.65466976,Standard follow-up
7932,7715.58,0.61072356,Standard follow-up
7933,6007.56,0.53696895,Standard follow-up
7934,3438.3,0.2505266,Aggressive collection
7935,2698.84,0.6563799,Standard follow-up
7936,1306.7,0.50564027,Standard follow-up
7937,5146.59,0.70231545,Soft reminder
7938,5894.08,0.58896506,Standard follow-up
7939,3657.46,0.123018,Aggressive collection
7940,4806.05,0.68541443,Standard follow-up
7941,3698.79,0.72450507,Soft reminder
7942,6445.96,0.85085446,Soft reminder
7943,9022.47,0.41883314,Standard follow-up
7944,1722.81,0.2416817,Aggressive collection
7945,3875.95,0.6885921,Standard follow-up
7946,1494.6,0.40905377,Standard follow-up
7947,6286.94,0.62114924,Standard follow-up
7948,7315.82,0.50144136,Standard follow-up
7949,9325.94,0.79461664,Soft reminder
7950,2860.83,0.5777591,Standard follow-up
7951,9507.09,0.23478849,Aggressive collection
7952,726.3,0.29481712,Aggressive collection
7953,6069.84,0.3175173,Standard follow-up
7954,665.61,0.85625976,Soft reminder
7955,8948.36,0.17012821,Aggressive collection
7956,5345.11,0.41779432,Standard follow-up
7957,6726.55,0.345258,Standard follow-up
7958,8332.58,0.91374016,Soft reminder
7959,1588.08,0.60037494,Standard follow-up
7960,482.06,0.2464794,Aggressive collection
7961,8800.92,0.26309198,Aggressive collection
7962,3217.84,0.7720495,Soft reminder
7963,1376.89,0.6682463,Standard follow-up
7964,4737.77,0.6167418,Standard follow-up
7965,6023.23,0.6934432,Standard follow-up
7966,406.61,0.95597154,Soft reminder
7967,2821.47,0.5822958,Standard follow-up
7968,424.72,0.20977281,Aggressive collection
7969,4261.32,0.5005186,Standard follow-up
7970,8961.49,0.45363423,Standard follow-up
7971,9828.26,0.7333333,Soft reminder
7972,6406.77,0.6559821,Standard follow-up
7973,1700.21,0.6839618,Standard follow-up
7974,9067.91,0.36683872,Standard follow-up
7975,5210.85,0.37339208,Standard follow-up
7976,1622.12,0.6553095,Standard follow-up
7977,9225.09,0.3388837,Standard follow-up
7978,7598.94,0.18280807,Aggressive collection
7979,7343.88,0.64883363,Standard follow-up
7980,7120.89,0.7821615,Soft reminder
7981,2083.36,0.7037903,Soft reminder
7982,2188.97,0.79545605,Soft reminder
7983,6914.1,0.6895187,Standard follow-up
7984,2275.26,0.49648803,Standard follow-up
7985,4442.85,0.8059127,Soft reminder
7986,7841.82,0.70441926,Soft reminder
7987,7861.13,0.84943324,Soft reminder
7988,4587.29,0.46724465,Standard follow-up
7989,7942.68,0.222677,Aggressive collection
7990,8402.36,0.3246293,Standard follow-up
7991,6582.28,0.6930456,Standard follow-up
7992,2361.42,0.54176,Standard follow-up
7993,2812.72,0.49844238,Standard follow-up
7994,3216.93,0.6068683,Standard follow-up
7995,1256.36,0.38335076,Standard follow-up
7996,2804.28,0.66289496,Standard follow-up
7997,2174.24,0.44626242,Standard follow-up
7998,4607.75,0.17124456,Aggressive collection
7999,9093.53,0.82147664,Soft reminder
8000,1134.36,0.21178469,Aggressive collection
8001,7230.65,0.5735899,Standard follow-up
8002,6904.1,0.9042276,Soft reminder
8003,1047.97,0.8957465,Soft reminder
8004,9233.47,0.5010062,Standard follow-up
8005,5727.87,0.14064027,Aggressive collection
8006,3700.88,0.73417675,Soft reminder
8007,7589.73,0.7966844,Soft reminder
8008,2647.92,0.2938815,Aggressive collection
8009,6965.75,0.29059508,Aggressive collection
8010,493.14,0.3801898,Standard follow-up
8011,8410.14,0.6393863,Standard follow-up
8012,4536.89,0.5546145,Standard follow-up
8013,6403.26,0.24298081,Aggressive collection
8014,2290.25,0.44912282,Standard follow-up
8015,6803.03,0.4681747,Standard follow-up
8016,7745.18,0.36452556,Standard follow-up
8017,4784.81,0.39882463,Standard follow-up
8018,6215.5,0.37163877,Standard follow-up
8019,4617.63,0.77451766,Soft reminder
8020,8951.5,0.594225,Standard follow-up
8021,5028.9,0.5931156,Standard follow-up
8022,8433.91,0.11270046,Aggressive collection
8023,8033.39,0.62384063,Standard follow-up
8024,4164.0,0.6507801,Standard follow-up
8025,2377.84,0.41656488,Standard follow-up
8026,4120.21,0.3859331,Standard follow-up
8027,8279.55,0.2947756,Aggressive collection
8028,2353.56,0.6587219,Standard follow-up
8029,5291.92,0.40800852,Standard follow-up
8030,8080.36,0.4363811,Standard follow-up
8031,3599.43,0.35455343,Standard follow-up
8032,6457.88,0.2937446,Aggressive collection
8033,2531.75,0.2953387,Aggressive collection
8034,1181.87,0.6602959,Standard follow-up
8035,7964.4,0.31036186,Standard follow-up
8036,1079.79,0.77765584,Soft reminder
8037,2786.68,0.5220521,Standard follow-up
8038,8565.58,0.68035036,Standard follow-up
8039,3530.05,0.9123165,Soft reminder
8040,9733.15,0.43649772,Standard follow-up
8041,9799.37,0.063431114,Aggressive collection
8042,2755.93,0.26834098,Aggressive collection
8043,505.68,0.9305193,Soft reminder
8044,7080.13,0.656509,Standard follow-up
8045,4564.77,0.31802985,Standard follow-up
8046,1097.45,0.2174909,Aggressive collection
8047,7104.48,0.58022827,Standard follow-up
8048,408.63,0.15350728,Aggressive collection
8049,8714.95,0.9526766,Soft reminder
8050,1472.66,0.31190586,Standard follow-up
8051,1360.39,0.30832887,Standard follow-up
8052,1839.16,0.17101915,Aggressive collection
8053,9606.64,0.76381713,Soft reminder
8054,6962.38,0.5766655,Standard follow-up
8055,8033.58,0.90008765,Soft reminder
8056,4036.59,0.7435938,Soft reminder
8057,3429.5,0.16927595,Aggressive collection
8058,2421.39,0.10611649,Aggressive collection
8059,4858.42,0.571785,Standard follow-up
8060,5563.1,0.63967675,Standard follow-up
8061,6354.57,0.47689545,Standard follow-up
8062,2645.47,0.35547468,Standard follow-up
8063,9491.68,0.15074624,Aggressive collection
8064,1780.61,0.15274091,Aggressive collection
8065,9659.97,0.7541872,Soft reminder
8066,247.08,0.8066427,Soft reminder
8067,4863.14,0.7499386,Soft reminder
8068,3400.34,0.781456,Soft reminder
8069,4546.32,0.5910208,Standard follow-up
8070,5749.58,0.44932696,Standard follow-up
8071,4412.33,0.7969071,Soft reminder
8072,4206.98,0.8153616,Soft reminder
8073,7353.96,0.56184083,Standard follow-up
8074,6890.18,0.12603083,Aggressive collection
8075,8349.39,0.64311045,Standard follow-up
8076,2574.59,0.4707859,Standard follow-up
8077,6134.33,0.5251827,Standard follow-up
8078,5893.43,0.8962074,Soft reminder
8079,3760.4,0.3203835,Standard follow-up
8080,4911.97,0.7832216,Soft reminder
8081,3206.44,0.50337327,Standard follow-up
8082,1504.26,0.39575642,Standard follow-up
8083,2216.63,0.6941464,Standard follow-up
8084,1144.59,0.7724986,Soft reminder
8085,6862.39,0.42325366,Standard follow-up
8086,6641.2,0.4160019,Standard follow-up
8087,9511.0,0.90244764,Soft reminder
8088,7323.82,0.8445115,Soft reminder
8089,615.25,0.2323175,Aggressive collection
8090,8854.03,0.50233305,Standard follow-up
8091,8640.48,0.24915768,Aggressive collection
8092,4488.87,0.8427603,Soft reminder
8093,5900.04,0.40945143,Standard follow-up
8094,9763.18,0.38799208,Standard follow-up
8095,5369.81,0.47159764,Standard follow-up
8096,9062.69,0.083545744,Aggressive collection
8097,922.08,0.8039017,Soft reminder
8098,1991.41,0.7197724,Soft reminder
8099,4463.47,0.73831797,Soft reminder
8100,5889.09,0.84152573,Soft reminder
8101,8180.66,0.6975955,Standard follow-up
8102,9883.79,0.7490103,Soft reminder
8103,3949.63,0.31038857,Standard follow-up
8104,569.41,0.47960588,Standard follow-up
8105,8031.6,0.4410828,Standard follow-up
8106,6083.37,0.46429372,Standard follow-up
8107,2065.57,0.28018236,Aggressive collection
8108,4998.8,0.6641845,Standard follow-up
8109,7448.87,0.7714154,Soft reminder
8110,7727.08,0.83266765,Soft reminder
8111,5046.22,0.1557769,Aggressive collection
8112,3121.62,0.26066396,Aggressive collection
8113,9740.05,0.8713515,Soft reminder
8114,6667.29,0.7055673,Soft reminder
8115,4141.55,0.47158656,Standard follow-up
8116,2876.59,0.77289355,Soft reminder
8117,7337.92,0.15054426,Aggressive collection
8118,2497.62,0.1252439,Aggressive collection
8119,1799.93,0.75901264,Soft reminder
8120,5345.36,0.36395708,Standard follow-up
8121,2970.88,0.07336032,Aggressive collection
8122,6326.16,0.18086219,Aggressive collection
8123,1267.59,0.52264595,Standard follow-up
8124,6583.92,0.72127056,Soft reminder
8125,2904.64,0.8269104,Soft reminder
8126,102.41,0.9859385,Soft reminder
8127,1356.67,0.6357355,Standard follow-up
8128,9342.79,0.28733286,Aggressive collection
8129,8686.81,0.82094395,Soft reminder
8130,2412.73,0.6376453,Standard follow-up
8131,7805.88,0.6636806,Standard follow-up
8132,6124.86,0.3153214,Standard follow-up
8133,9711.96,0.7435589,Soft reminder
8134,3798.7,0.21668088,Aggressive collection
8135,6846.46,0.4837442,Standard follow-up
8136,729.0,0.7700792,Soft reminder
8137,4022.85,0.33482715,Standard follow-up
8138,9641.79,0.17334287,Aggressive collection
8139,5435.91,0.5634954,Standard follow-up
8140,2950.01,0.6707362,Standard follow-up
8141,1290.68,0.32357886,Standard follow-up
8142,7064.93,0.39374048,Standard follow-up
8143,6484.07,0.2582289,Aggressive collection
8144,3801.99,0.605138,Standard follow-up
8145,9514.32,0.19242536,Aggressive collection
8146,319.81,0.75136536,Soft reminder
8147,3106.87,0.4873643,Standard follow-up
8148,9218.59,0.17826062,Aggressive collection
8149,3277.26,0.51575327,Standard follow-up
8150,2597.3,0.7607327,Soft reminder
8151,5388.78,0.61906874,Standard follow-up
8152,8255.64,0.44467133,Standard follow-up
8153,1121.15,0.16055486,Aggressive collection
8154,9435.91,0.33055273,Standard follow-up
8155,7971.22,0.24013337,Aggressive collection
8156,1894.38,0.6709242,Standard follow-up
8157,7148.88,0.7793611,Soft reminder
8158,3911.09,0.799272,Soft reminder
8159,4082.72,0.5510614,Standard follow-up
8160,7854.57,0.36583954,Standard follow-up
8161,9631.57,0.8004465,Soft reminder
8162,1353.89,0.851652,Soft reminder
8163,4264.24,0.47042766,Standard follow-up
8164,4861.32,0.31725338,Standard follow-up
8165,3825.49,0.66168416,Standard follow-up
8166,3695.57,0.6268551,Standard follow-up
8167,617.46,0.42970306,Standard follow-up
8168,6886.83,0.8206888,Soft reminder
8169,4418.52,0.8770726,Soft reminder
8170,2028.46,0.29201603,Aggressive collection
8171,8178.73,0.70476884,Soft reminder
8172,8045.35,0.7719906,Soft reminder
8173,4915.28,0.80302453,Soft reminder
8174,3054.66,0.5479317,Standard follow-up
8175,6417.12,0.69130164,Standard follow-up
8176,2952.71,0.2522913,Aggressive collection
8177,2436.48,0.79002523,Soft reminder
8178,7332.1,0.6735294,Standard follow-up
8179,499.22,0.06656745,Aggressive collection
8180,1038.21,0.67159843,Standard follow-up
8181,167.2,0.41519842,Standard follow-up
8182,1614.14,0.56030625,Standard follow-up
8183,783.0,0.23716399,Aggressive collection
8184,9958.44,0.9056782,Soft reminder
8185,2959.22,0.18015625,Aggressive collection
8186,1577.75,0.37618092,Standard follow-up
8187,2485.86,0.51857823,Standard follow-up
8188,9367.64,0.7568938,Soft reminder
8189,5249.59,0.5653251,Standard follow-up
8190,3711.7,0.55236083,Standard follow-up
8191,8746.58,0.8296701,Soft reminder
8192,4010.4,0.25146854,Aggressive collection
8193,3416.58,0.11451265,Aggressive collection
8194,2152.1,0.70717317,Soft reminder
8195,3840.19,0.3367741,Standard follow-up
8196,3235.18,0.41611663,Standard follow-up
8197,6805.31,0.7874714,Soft reminder
8198,2966.87,0.20039228,Aggressive collection
8199,5814.28,0.33247277,Standard follow-up
8200,752.33,0.24396053,Aggressive collection
8201,1993.76,0.37777212,Standard follow-up
8202,4133.31,0.6891944,Standard follow-up
8203,9375.8,0.3469614,Standard follow-up
8204,3834.79,0.15939893,Aggressive collection
8205,6674.33,0.677244,Standard follow-up
8206,2625.36,0.7361975,Soft reminder
8207,1357.63,0.19374645,Aggressive collection
8208,679.51,0.30014607,Standard follow-up
8209,3123.59,0.32838368,Standard follow-up
8210,1660.84,0.39020094,Standard follow-up
8211,1822.7,0.8488261,Soft reminder
8212,7631.52,0.8864427,Soft reminder
8213,256.8,0.9362276,Soft reminder
8214,5622.32,0.3912248,Standard follow-up
8215,3856.67,0.540846,Standard follow-up
8216,5114.84,0.12380534,Aggressive collection
